# GPU: NVIDIA GeForce RTX 5080
# CC: cc120
# Model: Llama3.2-1B-INT8
# alg_count: 16, config_count: 16
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: LAYOUT_SEARCH_SPARSE24, dtype: int8, outdtype: bf16, warmup=5, repeat=30, verify=False
# M_list: [16, 128, 1024, 4096, 16384]
# NK_list: [(3072, 2048), (2048, 2048), (16384, 2048), (2048, 8192), (3072, 2752), (2048, 2752), (16384, 2752), (2048, 10944), (3072, 3072), (2048, 3072), (16384, 3072), (2048, 12288), (3072, 3296), (2048, 3296), (16384, 3296), (2048, 13120)]
M,N,K,layout,tops,lat_us,best_alg_id,best_split_k,workspace
16,2048,12288,NN_RC_Col,30.148340,26.711,1,1,3145728
16,2048,12288,NN_RC_Row,32.759468,24.582,0,1,3145728
16,2048,12288,NT_RR_Col,30.144728,26.715,1,1,3145728
16,2048,12288,NT_RR_Row,32.762314,24.580,0,1,3145728
16,2048,12288,TN_CC_Col,30.117069,26.739,1,1,3145728
16,2048,12288,TN_CC_Row,32.716877,24.614,0,1,3145728
16,2048,12288,TT_CR_Col,30.139915,26.719,1,1,3145728
16,2048,12288,TT_CR_Row,32.760891,24.581,0,1,3145728
16,2048,13120,NN_RC_Col,29.920671,28.737,1,1,3375104
16,2048,13120,NN_RC_Row,32.274696,26.641,0,1,3375104
16,2048,13120,NT_RR_Col,29.916229,28.741,1,1,3375104
16,2048,13120,NT_RR_Row,32.274696,26.641,0,1,3375104
16,2048,13120,TN_CC_Col,29.867456,28.788,1,1,3375104
16,2048,13120,TN_CC_Row,32.239845,26.670,0,1,3375104
16,2048,13120,TT_CR_Col,29.918449,28.739,1,1,3375104
16,2048,13120,TT_CR_Row,32.283745,26.634,0,1,3375104
16,3072,2048,NN_RC_Col,32.313591,6.230,1,1,786432
16,3072,2048,NN_RC_Row,32.308060,6.231,0,1,786432
16,3072,2048,NT_RR_Col,32.219814,6.249,1,1,786432
16,3072,2048,NT_RR_Row,31.930920,6.305,0,1,786432
16,3072,2048,TN_CC_Col,32.093807,6.273,1,1,786432
16,3072,2048,TN_CC_Row,32.313591,6.230,0,1,786432
16,3072,2048,TT_CR_Col,32.308060,6.231,1,1,786432
16,3072,2048,TT_CR_Row,32.291477,6.235,0,1,786432
16,3072,2752,NN_RC_Col,32.780704,8.253,1,1,1081344
16,3072,2752,NN_RC_Row,32.895500,8.224,0,1,1081344
16,3072,2752,NT_RR_Col,32.729942,8.266,1,1,1081344
16,3072,2752,NT_RR_Row,32.742619,8.262,0,1,1081344
16,3072,2752,TN_CC_Col,32.132816,8.419,1,1,1081344
16,3072,2752,TN_CC_Row,32.717278,8.269,0,1,1081344
16,3072,2752,TT_CR_Col,32.649887,8.286,1,1,1081344
16,3072,2752,TT_CR_Row,32.827377,8.241,0,1,1081344
16,3072,3072,NN_RC_Col,36.038124,8.380,1,1,1179648
16,3072,3072,NN_RC_Row,36.460464,8.283,0,1,1179648
16,3072,3072,NT_RR_Col,36.545181,8.263,1,1,1179648
16,3072,3072,NT_RR_Row,36.488659,8.276,0,1,1179648
16,3072,3072,TN_CC_Col,36.255028,8.330,1,1,1179648
16,3072,3072,TN_CC_Row,36.441696,8.287,0,1,1179648
16,3072,3072,TT_CR_Col,36.130104,8.358,1,1,1179648
16,3072,3072,TT_CR_Row,36.460464,8.283,0,1,1179648
16,3072,3296,NN_RC_Col,31.438557,10.306,1,1,1277952
16,3072,3296,NN_RC_Row,31.575817,10.261,0,1,1277952
16,3072,3296,NT_RR_Col,31.579098,10.260,1,1,1277952
16,3072,3296,NT_RR_Row,31.562696,10.266,0,1,1277952
16,3072,3296,TN_CC_Col,31.415798,10.314,1,1,1277952
16,3072,3296,TN_CC_Row,31.526663,10.277,0,1,1277952
16,3072,3296,TT_CR_Col,31.438557,10.306,1,1,1277952
16,3072,3296,TT_CR_Row,31.419048,10.313,0,1,1277952
16,16384,2048,NN_RC_Col,85.293419,12.589,1,1,4194304
16,16384,2048,NN_RC_Row,86.398849,12.428,0,1,4194304
16,16384,2048,NT_RR_Col,57.584408,18.646,0,1,4194304
16,16384,2048,NT_RR_Row,86.951111,12.349,0,1,4194304
16,16384,2048,TN_CC_Col,86.502792,12.413,1,1,4194304
16,16384,2048,TN_CC_Row,86.816132,12.368,0,1,4194304
16,16384,2048,TT_CR_Col,55.664280,19.290,0,1,4194304
16,16384,2048,TT_CR_Row,86.547417,12.406,0,1,4194304
16,16384,2752,NN_RC_Col,87.932335,16.409,1,1,5767168
16,16384,2752,NN_RC_Row,100.360817,14.377,0,1,5767168
16,16384,2752,NT_RR_Col,88.018150,16.393,1,1,5767168
16,16384,2752,NT_RR_Row,99.775986,14.461,0,1,5767168
16,16384,2752,TN_CC_Col,87.562340,16.478,1,1,5767168
16,16384,2752,TN_CC_Row,100.093460,14.415,0,1,5767168
16,16384,2752,TT_CR_Col,87.989525,16.398,1,1,5767168
16,16384,2752,TT_CR_Row,100.360817,14.377,0,1,5767168
16,16384,3072,NN_RC_Col,97.832672,16.463,1,1,6291456
16,16384,3072,NN_RC_Row,98.252823,16.393,0,1,6291456
16,16384,3072,NT_RR_Col,97.813660,16.466,1,1,6291456
16,16384,3072,NT_RR_Row,97.896103,16.452,0,1,6291456
16,16384,3072,TN_CC_Col,97.504158,16.518,1,1,6291456
16,16384,3072,TN_CC_Row,97.813660,16.466,0,1,6291456
16,16384,3072,TT_CR_Col,97.598686,16.502,1,1,6291456
16,16384,3072,TT_CR_Row,97.870720,16.457,0,1,6291456
16,16384,3296,NN_RC_Col,84.267876,20.507,1,1,6815744
16,16384,3296,NN_RC_Row,84.040558,20.562,0,1,6815744
16,16384,3296,NT_RR_Col,83.740814,20.636,1,1,6815744
16,16384,3296,NT_RR_Row,84.027489,20.565,0,1,6815744
16,16384,3296,TN_CC_Col,83.546478,20.684,1,1,6815744
16,16384,3296,TN_CC_Row,84.071098,20.555,0,1,6815744
16,16384,3296,TT_CR_Col,83.486206,20.699,1,1,6815744
16,16384,3296,TT_CR_Row,84.360023,20.484,0,1,6815744
128,2048,2048,NN_RC_Col,129.955200,8.262,1,1,524288
128,2048,2048,NN_RC_Row,171.780365,6.251,0,1,524288
128,2048,2048,NT_RR_Col,130.359100,8.237,1,1,524288
128,2048,2048,NT_RR_Row,171.633926,6.256,0,1,524288
128,2048,2048,TN_CC_Col,130.039139,8.257,1,1,524288
128,2048,2048,TN_CC_Row,172.871887,6.211,0,1,524288
128,2048,2048,TT_CR_Col,130.561996,8.224,1,1,524288
128,2048,2048,TT_CR_Row,170.847412,6.285,0,1,524288
128,2048,2752,NN_RC_Col,175.647705,8.214,1,1,720896
128,2048,2752,NN_RC_Row,174.177567,8.284,0,1,720896
128,2048,2752,NT_RR_Col,168.199829,8.578,1,1,720896
128,2048,2752,NT_RR_Row,171.006683,8.437,0,1,720896
128,2048,2752,TN_CC_Col,173.596375,8.311,1,1,720896
128,2048,2752,TN_CC_Row,166.974808,8.641,0,1,720896
128,2048,2752,TT_CR_Col,170.833923,8.446,1,1,720896
128,2048,2752,TT_CR_Row,174.222443,8.282,0,1,720896
128,2048,3072,NN_RC_Col,156.975708,10.260,1,1,786432
128,2048,3072,NN_RC_Row,194.631271,8.275,0,1,786432
128,2048,3072,NT_RR_Col,156.309464,10.304,1,1,786432
128,2048,3072,NT_RR_Row,194.756790,8.270,0,1,786432
128,2048,3072,TN_CC_Col,156.325653,10.303,1,1,786432
128,2048,3072,TN_CC_Row,194.480865,8.282,0,1,786432
128,2048,3072,TT_CR_Col,156.666260,10.281,1,1,786432
128,2048,3072,TT_CR_Row,194.530975,8.279,0,1,786432
128,2048,3296,NN_RC_Col,167.933044,10.290,1,1,851968
128,2048,3296,NN_RC_Row,167.759125,10.301,0,1,851968
128,2048,3296,NT_RR_Col,168.142197,10.277,1,1,851968
128,2048,3296,NT_RR_Row,167.637619,10.308,0,1,851968
128,2048,3296,TN_CC_Col,166.380814,10.386,1,1,851968
128,2048,3296,TN_CC_Row,167.550919,10.314,0,1,851968
128,2048,3296,TT_CR_Col,167.985275,10.287,1,1,851968
128,2048,3296,TT_CR_Row,167.585602,10.311,0,1,851968
128,2048,8192,NN_RC_Col,227.680618,18.864,1,1,2097152
128,2048,8192,NN_RC_Row,230.153275,18.661,0,1,2097152
128,2048,8192,NT_RR_Col,226.044540,19.001,1,1,2097152
128,2048,8192,NT_RR_Row,230.535431,18.630,0,1,2097152
128,2048,8192,TN_CC_Col,227.526230,18.877,1,1,2097152
128,2048,8192,TN_CC_Row,233.016891,18.432,0,1,2097152
128,2048,8192,TT_CR_Col,225.930435,19.010,1,1,2097152
128,2048,8192,TT_CR_Row,232.801346,18.449,0,1,2097152
128,2048,10944,NN_RC_Col,233.138077,24.611,1,1,2818048
128,2048,10944,NN_RC_Row,253.855347,22.603,0,1,2818048
128,2048,10944,NT_RR_Col,232.805130,24.646,1,1,2818048
128,2048,10944,NT_RR_Row,253.460617,22.638,0,1,2818048
128,2048,10944,TN_CC_Col,232.452988,24.684,1,1,2818048
128,2048,10944,TN_CC_Row,254.227264,22.570,0,1,2818048
128,2048,10944,TT_CR_Col,232.845413,24.642,1,1,2818048
128,2048,10944,TT_CR_Row,253.831406,22.605,0,1,2818048
128,2048,12288,NN_RC_Col,241.196350,26.710,1,1,3145728
128,2048,12288,NN_RC_Row,261.848511,24.604,0,1,3145728
128,2048,12288,NT_RR_Col,240.994247,26.733,1,1,3145728
128,2048,12288,NT_RR_Row,261.485748,24.638,0,1,3145728
128,2048,12288,TN_CC_Col,240.706100,26.765,1,1,3145728
128,2048,12288,TN_CC_Row,261.553711,24.631,0,1,3145728
128,2048,12288,TT_CR_Col,241.273422,26.702,1,1,3145728
128,2048,12288,TT_CR_Row,261.859863,24.603,0,1,3145728
128,2048,13120,NN_RC_Col,239.338715,28.740,1,1,3375104
128,2048,13120,NN_RC_Row,257.630219,26.700,0,1,3375104
128,2048,13120,NT_RR_Col,239.116852,28.767,1,1,3375104
128,2048,13120,NT_RR_Row,257.898132,26.672,0,1,3375104
128,2048,13120,TN_CC_Col,238.745041,28.812,1,1,3375104
128,2048,13120,TN_CC_Row,257.527344,26.710,0,1,3375104
128,2048,13120,TT_CR_Col,239.152328,28.763,1,1,3375104
128,2048,13120,TT_CR_Row,257.630219,26.700,0,1,3375104
128,3072,2048,NN_RC_Col,196.582397,8.193,1,1,786432
128,3072,2048,NN_RC_Row,258.818909,6.223,0,1,786432
128,3072,2048,NT_RR_Col,195.639984,8.233,1,1,786432
128,3072,2048,NT_RR_Row,245.400528,6.563,0,1,786432
128,3072,2048,TN_CC_Col,194.355713,8.287,1,1,786432
128,3072,2048,TN_CC_Row,258.641541,6.227,0,1,786432
128,3072,2048,TT_CR_Col,195.589294,8.235,1,1,786432
128,3072,2048,TT_CR_Row,258.818909,6.223,0,1,786432
128,3072,2752,NN_RC_Col,260.528320,8.307,1,1,1081344
128,3072,2752,NN_RC_Row,261.199097,8.286,0,1,1081344
128,3072,2752,NT_RR_Col,260.060822,8.322,1,1,1081344
128,3072,2752,NT_RR_Row,261.232727,8.285,0,1,1081344
128,3072,2752,TN_CC_Col,258.932434,8.358,1,1,1081344
128,3072,2752,TN_CC_Row,260.194244,8.318,0,1,1081344
128,3072,2752,TT_CR_Col,260.160858,8.319,1,1,1081344
128,3072,2752,TT_CR_Row,260.327728,8.314,0,1,1081344
128,3072,3072,NN_RC_Col,235.488052,10.259,1,1,1179648
128,3072,3072,NN_RC_Row,289.780457,8.337,0,1,1179648
128,3072,3072,NT_RR_Col,235.341263,10.266,1,1,1179648
128,3072,3072,NT_RR_Row,284.252533,8.499,0,1,1179648
128,3072,3072,TN_CC_Col,234.707153,10.293,1,1,1179648
128,3072,3072,TN_CC_Row,284.003052,8.507,0,1,1179648
128,3072,3072,TT_CR_Col,234.391403,10.307,1,1,1179648
128,3072,3072,TT_CR_Row,282.903351,8.540,0,1,1179648
128,3072,3296,NN_RC_Col,251.586609,10.303,1,1,1277952
128,3072,3296,NN_RC_Row,251.066742,10.324,0,1,1277952
128,3072,3296,NT_RR_Col,250.729965,10.338,1,1,1277952
128,3072,3296,NT_RR_Row,250.885300,10.332,0,1,1277952
128,3072,3296,TN_CC_Col,249.956268,10.370,1,1,1277952
128,3072,3296,TN_CC_Row,251.769058,10.295,0,1,1277952
128,3072,3296,TT_CR_Col,251.612640,10.302,1,1,1277952
128,3072,3296,TT_CR_Row,251.170517,10.320,0,1,1277952
128,16384,2048,NN_RC_Col,418.688995,20.516,0,1,4194304
128,16384,2048,NN_RC_Row,417.495148,20.575,1,1,4194304
128,16384,2048,NT_RR_Col,418.972107,20.502,0,1,4194304
128,16384,2048,NT_RR_Row,418.841431,20.509,1,1,4194304
128,16384,2048,TN_CC_Col,418.340973,20.533,0,1,4194304
128,16384,2048,TN_CC_Row,418.080322,20.546,1,1,4194304
128,16384,2048,TT_CR_Col,419.212097,20.491,0,1,4194304
128,16384,2048,TT_CR_Row,418.972107,20.502,1,1,4194304
128,16384,2752,NN_RC_Col,429.706696,26.862,0,1,5767168
128,16384,2752,NN_RC_Row,432.333374,26.699,1,1,5767168
128,16384,2752,NT_RR_Col,432.592621,26.683,0,1,5767168
128,16384,2752,NT_RR_Row,433.164062,26.647,1,1,5767168
128,16384,2752,TN_CC_Col,432.195221,26.707,0,1,5767168
128,16384,2752,TN_CC_Row,433.198761,26.645,1,1,5767168
128,16384,2752,TT_CR_Col,432.229767,26.705,0,1,5767168
128,16384,2752,TT_CR_Row,433.060059,26.654,1,1,5767168
128,16384,3072,NN_RC_Col,438.667816,29.373,0,1,6291456
128,16384,3072,NN_RC_Row,446.862823,28.834,1,1,6291456
128,16384,3072,NT_RR_Col,444.871490,28.963,0,1,6291456
128,16384,3072,NT_RR_Row,444.315186,28.999,1,1,6291456
128,16384,3072,TN_CC_Col,445.363525,28.931,0,1,6291456
128,16384,3072,TN_CC_Row,440.330811,29.262,1,1,6291456
128,16384,3072,TT_CR_Col,441.699371,29.171,0,1,6291456
128,16384,3072,TT_CR_Row,448.072845,28.756,1,1,6291456
128,16384,3296,NN_RC_Col,421.435303,32.803,0,1,6815744
128,16384,3296,NN_RC_Row,420.778503,32.854,1,1,6815744
128,16384,3296,NT_RR_Col,420.874146,32.847,0,1,6815744
128,16384,3296,NT_RR_Row,420.028503,32.913,1,1,6815744
128,16384,3296,TN_CC_Col,421.791870,32.775,0,1,6815744
128,16384,3296,TN_CC_Row,419.892426,32.924,1,1,6815744
128,16384,3296,TT_CR_Col,420.682922,32.862,0,1,6815744
128,16384,3296,TT_CR_Row,421.640991,32.787,1,1,6815744
1024,2048,2048,NN_RC_Col,418.449615,20.528,0,1,524288
1024,2048,2048,NN_RC_Row,417.906830,20.555,1,1,524288
1024,2048,2048,NT_RR_Col,418.623657,20.519,0,1,524288
1024,2048,2048,NT_RR_Row,417.798401,20.560,1,1,524288
1024,2048,2048,TN_CC_Col,417.906830,20.555,0,1,524288
1024,2048,2048,TN_CC_Row,418.623657,20.519,1,1,524288
1024,2048,2048,TT_CR_Col,417.928467,20.554,0,1,524288
1024,2048,2048,TT_CR_Row,417.235596,20.588,1,1,524288
1024,2048,2752,NN_RC_Col,467.665161,24.682,0,1,720896
1024,2048,2752,NN_RC_Row,432.609894,26.682,1,1,720896
1024,2048,2752,NT_RR_Col,461.069641,25.035,0,1,720896
1024,2048,2752,NT_RR_Row,434.119781,26.589,1,1,720896
1024,2048,2752,TN_CC_Col,464.832642,24.832,0,1,720896
1024,2048,2752,TN_CC_Row,434.050140,26.593,1,1,720896
1024,2048,2752,TT_CR_Col,457.463745,25.232,0,1,720896
1024,2048,2752,TT_CR_Row,432.817535,26.669,1,1,720896
1024,2048,3072,NN_RC_Col,467.024780,27.589,0,1,786432
1024,2048,3072,NN_RC_Row,449.339539,28.675,1,1,786432
1024,2048,3072,NT_RR_Col,457.058411,28.191,0,1,786432
1024,2048,3072,NT_RR_Row,448.189209,28.749,1,1,786432
1024,2048,3072,TN_CC_Col,457.994141,28.133,0,1,786432
1024,2048,3072,TN_CC_Row,449.875092,28.641,1,1,786432
1024,2048,3072,TT_CR_Col,464.421234,27.744,0,1,786432
1024,2048,3072,TT_CR_Row,448.255737,28.745,1,1,786432
1024,2048,3296,NN_RC_Col,410.919464,33.643,0,1,851968
1024,2048,3296,NN_RC_Row,409.789093,33.735,1,1,851968
1024,2048,3296,NT_RR_Col,406.881561,33.977,0,1,851968
1024,2048,3296,NT_RR_Row,409.568909,33.754,1,1,851968
1024,2048,3296,TN_CC_Col,406.320312,34.023,0,1,851968
1024,2048,3296,TN_CC_Row,412.042969,33.551,1,1,851968
1024,2048,3296,TT_CR_Col,408.034515,33.881,0,1,851968
1024,2048,3296,TT_CR_Row,409.232697,33.781,1,1,851968
1024,2048,8192,NN_RC_Col,539.948669,63.635,0,1,2097152
1024,2048,8192,NN_RC_Row,534.120178,64.330,1,1,2097152
1024,2048,8192,NT_RR_Col,540.220276,63.603,0,1,2097152
1024,2048,8192,NT_RR_Row,537.623596,63.910,1,1,2097152
1024,2048,8192,TN_CC_Col,541.009705,63.510,0,1,2097152
1024,2048,8192,TN_CC_Row,539.324890,63.709,1,1,2097152
1024,2048,8192,TT_CR_Col,542.631836,63.321,0,1,2097152
1024,2048,8192,TT_CR_Row,536.289917,64.069,1,1,2097152
1024,2048,10944,NN_RC_Col,546.083435,84.058,0,1,2818048
1024,2048,10944,NN_RC_Row,547.368408,83.860,1,1,2818048
1024,2048,10944,NT_RR_Col,549.247742,83.573,0,1,2818048
1024,2048,10944,NT_RR_Row,546.215088,84.037,1,1,2818048
1024,2048,10944,TN_CC_Col,550.829529,83.333,0,1,2818048
1024,2048,10944,TN_CC_Row,547.793518,83.795,1,1,2818048
1024,2048,10944,TT_CR_Col,546.548157,83.986,0,1,2818048
1024,2048,10944,TT_CR_Row,547.821411,83.791,1,1,2818048
1024,2048,12288,NN_RC_Col,527.217041,97.758,0,1,3145728
1024,2048,12288,NN_RC_Row,530.149780,97.217,1,1,3145728
1024,2048,12288,NT_RR_Col,527.919739,97.628,0,1,3145728
1024,2048,12288,NT_RR_Row,532.058716,96.868,1,1,3145728
1024,2048,12288,TN_CC_Col,526.447266,97.901,0,1,3145728
1024,2048,12288,TN_CC_Row,533.097778,96.679,1,1,3145728
1024,2048,12288,TT_CR_Col,524.640930,98.238,0,1,3145728
1024,2048,12288,TT_CR_Row,530.114929,97.223,1,1,3145728
1024,2048,13120,NN_RC_Col,534.284119,102.996,0,1,3375104
1024,2048,13120,NN_RC_Row,531.296326,103.575,1,1,3375104
1024,2048,13120,NT_RR_Col,536.238892,102.621,0,1,3375104
1024,2048,13120,NT_RR_Row,529.855835,103.857,1,1,3375104
1024,2048,13120,TN_CC_Col,536.556824,102.560,0,1,3375104
1024,2048,13120,TN_CC_Row,533.284485,103.189,1,1,3375104
1024,2048,13120,TT_CR_Col,534.549805,102.945,0,1,3375104
1024,2048,13120,TT_CR_Row,531.351074,103.565,1,1,3375104
1024,3072,2048,NN_RC_Col,446.862823,28.834,0,1,786432
1024,3072,2048,NN_RC_Row,440.716370,29.236,1,1,786432
1024,3072,2048,NT_RR_Col,447.044739,28.822,0,1,786432
1024,3072,2048,NT_RR_Row,441.780212,29.166,1,1,786432
1024,3072,2048,TN_CC_Col,447.690887,28.781,0,1,786432
1024,3072,2048,TN_CC_Row,444.953430,28.958,1,1,786432
1024,3072,2048,TT_CR_Col,446.995117,28.826,0,1,786432
1024,3072,2048,TT_CR_Row,443.988495,29.021,1,1,786432
1024,3072,2752,NN_RC_Col,468.414185,36.963,0,1,1081344
1024,3072,2752,NN_RC_Row,463.637756,37.344,1,1,1081344
1024,3072,2752,NT_RR_Col,468.955505,36.921,0,1,1081344
1024,3072,2752,NT_RR_Row,465.499207,37.195,1,1,1081344
1024,3072,2752,TN_CC_Col,467.928040,37.002,0,1,1081344
1024,3072,2752,TN_CC_Row,468.603516,36.948,1,1,1081344
1024,3072,2752,TT_CR_Col,468.414185,36.963,0,1,1081344
1024,3072,2752,TT_CR_Row,464.221161,37.297,1,1,1081344
1024,3072,3072,NN_RC_Col,470.976105,41.037,0,1,1179648
1024,3072,3072,NN_RC_Row,471.454071,40.995,1,1,1179648
1024,3072,3072,NT_RR_Col,470.633606,41.067,0,1,1179648
1024,3072,3072,NT_RR_Row,471.282379,41.010,1,1,1179648
1024,3072,3072,TN_CC_Col,471.037292,41.031,0,1,1179648
1024,3072,3072,TN_CC_Row,471.294586,41.009,1,1,1179648
1024,3072,3072,TT_CR_Col,471.257843,41.012,0,1,1179648
1024,3072,3072,TT_CR_Row,470.951599,41.039,1,1,1179648
1024,3072,3296,NN_RC_Col,439.812653,47.149,0,1,1277952
1024,3072,3296,NN_RC_Row,435.370483,47.630,1,1,1277952
1024,3072,3296,NT_RR_Col,439.246246,47.210,0,1,1277952
1024,3072,3296,NT_RR_Row,436.602478,47.495,1,1,1277952
1024,3072,3296,TN_CC_Col,439.673401,47.164,0,1,1277952
1024,3072,3296,TN_CC_Row,435.546051,47.611,1,1,1277952
1024,3072,3296,TT_CR_Col,438.889221,47.248,0,1,1277952
1024,3072,3296,TT_CR_Row,437.595032,47.388,1,1,1277952
1024,16384,2048,NN_RC_Col,578.166443,118.858,0,1,4194304
1024,16384,2048,NN_RC_Row,579.503052,118.583,1,1,4194304
1024,16384,2048,NT_RR_Col,578.218323,118.847,0,1,4194304
1024,16384,2048,NT_RR_Row,580.374878,118.405,1,1,4194304
1024,16384,2048,TN_CC_Col,578.119751,118.867,0,1,4194304
1024,16384,2048,TN_CC_Row,580.160583,118.449,1,1,4194304
1024,16384,2048,TT_CR_Col,578.233887,118.844,0,1,4194304
1024,16384,2048,TT_CR_Row,579.936035,118.495,1,1,4194304
1024,16384,2752,NN_RC_Col,600.491394,153.777,0,1,5767168
1024,16384,2752,NN_RC_Row,589.171021,156.732,1,1,5767168
1024,16384,2752,NT_RR_Col,600.941528,153.662,0,1,5767168
1024,16384,2752,NT_RR_Row,589.171021,156.732,1,1,5767168
1024,16384,2752,TN_CC_Col,600.695496,153.725,0,1,5767168
1024,16384,2752,TN_CC_Row,590.424744,156.399,1,1,5767168
1024,16384,2752,TT_CR_Col,600.774719,153.705,0,1,5767168
1024,16384,2752,TT_CR_Row,589.560303,156.628,1,1,5767168
1024,16384,3072,NN_RC_Col,595.750977,173.024,0,1,6291456
1024,16384,3072,NN_RC_Row,599.453857,171.955,1,1,6291456
1024,16384,3072,NT_RR_Col,597.604065,172.487,0,1,6291456
1024,16384,3072,NT_RR_Row,600.388672,171.687,1,1,6291456
1024,16384,3072,TN_CC_Col,598.251526,172.301,0,1,6291456
1024,16384,3072,TN_CC_Row,600.019653,171.793,1,1,6291456
1024,16384,3072,TT_CR_Col,596.475342,172.814,0,1,6291456
1024,16384,3072,TT_CR_Row,599.390686,171.973,1,1,6291456
1024,16384,3296,NN_RC_Col,536.581970,206.111,0,1,6815744
1024,16384,3296,NN_RC_Row,532.850891,207.554,1,1,6815744
1024,16384,3296,NT_RR_Col,537.076721,205.921,0,1,6815744
1024,16384,3296,NT_RR_Row,533.330566,207.367,1,1,6815744
1024,16384,3296,TN_CC_Col,537.048950,205.932,0,1,6815744
1024,16384,3296,TN_CC_Row,533.462280,207.316,1,1,6815744
1024,16384,3296,TT_CR_Col,535.999390,206.335,0,1,6815744
1024,16384,3296,TT_CR_Row,533.327759,207.369,1,1,6815744
4096,2048,2048,NN_RC_Col,534.607727,64.271,0,1,524288
4096,2048,2048,NN_RC_Row,537.713379,63.900,1,1,524288
4096,2048,2048,NT_RR_Col,531.231018,64.679,0,1,524288
4096,2048,2048,NT_RR_Row,537.910889,63.876,1,1,524288
4096,2048,2048,TN_CC_Col,534.776367,64.251,0,1,524288
4096,2048,2048,TN_CC_Row,539.550659,63.682,1,1,524288
