# GPU: NVIDIA GeForce RTX 5080
# CC: cc120
# Model: Llama3.2-3B-INT8
# alg_count: 16, config_count: 16
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: LAYOUT_SEARCH, dtype: int8, outdtype: fp32, warmup=5, repeat=10, verify=False
# M_list: [16, 256]
# NK_list: [(3840, 2560), (2560, 2560), (13824, 2560), (2560, 6912)]
M,N,K,layout,tops,lat_us,best_alg_id,workspace,waves_count
256,2560,2560,TN_CC_Row,11.518003,291.322,16,0,0.3175
256,2560,2560,TN_RR_Col,17.417627,192.646,16,0,0.2721
256,2560,2560,TN_RR_Row,17.235260,194.685,16,0,0.2721
256,2560,2560,TT_CR_Col,11.388157,294.643,16,0,0.3175
256,2560,2560,TT_CR_Row,11.485705,292.141,16,0,0.3175
256,2560,2560,TT_RC_Col,17.415024,192.675,16,0,0.2721
256,2560,2560,TT_RC_Row,17.246033,194.563,16,0,0.2721
256,2560,6912,NN_CR_Col,19.075293,474.944,16,0,0.2721
256,2560,6912,NN_CR_Row,18.826424,481.222,16,0,0.2721
256,2560,6912,NN_RC_Col,12.192166,743.075,16,0,0.3175
256,2560,6912,NN_RC_Row,12.234633,740.496,16,0,0.3175
256,2560,6912,NT_CC_Col,19.084423,474.717,16,0,0.2721
256,2560,6912,NT_CC_Row,18.825298,481.251,16,0,0.2721
256,2560,6912,NT_RR_Col,12.185712,743.469,16,0,0.3175
256,2560,6912,NT_RR_Row,12.260435,738.938,16,0,0.3175
256,2560,6912,TN_CC_Col,12.189542,743.235,16,0,0.3175
256,2560,6912,TN_CC_Row,12.256773,739.158,16,0,0.3175
256,2560,6912,TN_RR_Col,19.075424,474.941,16,0,0.2721
256,2560,6912,TN_RR_Row,18.835567,480.989,16,0,0.2721
256,2560,6912,TT_CR_Col,12.196894,742.787,16,0,0.3175
256,2560,6912,TT_CR_Row,12.248819,739.638,16,0,0.3175
256,2560,6912,TT_RC_Col,19.083265,474.746,16,0,0.2721
256,2560,6912,TT_RC_Row,18.829178,481.152,16,0,0.2721
256,3840,2560,NN_CR_Col,22.111593,227.626,16,0,0.4082
256,3840,2560,NN_CR_Row,20.997276,239.706,16,0,0.4082
256,3840,2560,NN_RC_Col,16.120531,312.221,16,0,0.4762
256,3840,2560,NN_RC_Row,15.656931,321.466,16,0,0.4762
256,3840,2560,NT_CC_Col,22.101963,227.725,16,0,0.4082
256,3840,2560,NT_CC_Row,20.985510,239.840,16,0,0.4082
256,3840,2560,NT_RR_Col,16.088871,312.835,16,0,0.4762
256,3840,2560,NT_RR_Row,15.648052,321.648,16,0,0.4762
256,3840,2560,TN_CC_Col,16.088047,312.851,16,0,0.4762
256,3840,2560,TN_CC_Row,15.658333,321.437,16,0,0.4762
256,3840,2560,TN_RR_Col,22.122168,227.517,16,0,0.4082
256,3840,2560,TN_RR_Row,21.019726,239.450,16,0,0.4082
256,3840,2560,TT_CR_Col,16.106003,312.502,16,0,0.4762
256,3840,2560,TT_CR_Row,15.694427,320.698,16,0,0.4762
256,3840,2560,TT_RC_Col,22.128702,227.450,16,0,0.4082
256,3840,2560,TT_RC_Row,20.994753,239.734,16,0,0.4082
256,13824,2560,NN_CR_Col,28.971375,625.424,16,0,1.4694
256,13824,2560,NN_CR_Row,27.088634,668.893,16,0,1.4694
256,13824,2560,NN_RC_Col,24.882822,728.189,16,0,1.7143
256,13824,2560,NN_RC_Row,24.544468,738.227,16,0,1.7143
256,13824,2560,NT_CC_Col,29.051790,623.693,16,0,1.4694
256,13824,2560,NT_CC_Row,27.108606,668.400,16,0,1.4694
256,13824,2560,NT_RR_Col,24.318148,745.098,16,0,1.7143
256,13824,2560,NT_RR_Row,24.497211,739.651,16,0,1.7143
256,13824,2560,TN_CC_Col,24.081003,752.435,16,0,1.7143
256,13824,2560,TN_CC_Row,24.542233,738.294,16,0,1.7143
256,13824,2560,TN_RR_Col,29.068941,623.325,16,0,1.4694
256,13824,2560,TN_RR_Row,27.665018,654.957,16,0,1.4694
256,13824,2560,TT_CR_Col,24.892120,727.917,16,0,1.7143
256,13824,2560,TT_CR_Row,24.534683,738.522,16,0,1.7143
256,13824,2560,TT_RC_Col,27.482809,659.299,16,0,1.4694
256,13824,2560,TT_RC_Row,27.231155,665.392,16,0,1.4694
