# GPU: NVIDIA GeForce RTX 5080
# CC: cc120
# Model: Llama3.2-1B-INT8-INT8
# alg_count: 16, config_count: 16
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: LAYOUT_SEARCH, dtype: int8, outdtype: int32, warmup=5, repeat=30, verify=False
# M_list: [16, 128, 1024, 4096, 16384]
# NK_list: [(3072, 2048), (2048, 2048), (16384, 2048), (2048, 8192)]
M,N,K,layout,tops,lat_us,best_alg_id,workspace,waves_count
128,3072,2048,NT_RR_Row,157.286392,10.240,21,0,0.5714
128,3072,2048,TN_CC_Col,156.959396,10.261,21,0,0.5714
128,3072,2048,TN_CC_Row,156.131683,10.316,21,0,0.5714
128,3072,2048,TN_RR_Col,47.915127,33.614,20,0,-1.0000
128,3072,2048,TN_RR_Row,48.733200,33.050,20,0,-1.0000
128,3072,2048,TT_CR_Col,157.155441,10.249,21,0,0.5714
128,3072,2048,TT_CR_Row,156.163956,10.314,21,0,0.5714
128,3072,2048,TT_RC_Col,48.723759,33.056,20,0,-1.0000
128,3072,2048,TT_RC_Row,48.244278,33.385,20,0,-1.0000
128,16384,2048,NN_CR_Col,88.225685,97.363,64,0,0.7619
128,16384,2048,NN_CR_Row,88.558464,96.997,64,0,0.7619
128,16384,2048,NN_RC_Col,262.075775,32.777,21,0,1.5238
128,16384,2048,NN_RC_Row,262.033112,32.782,21,0,1.5238
128,16384,2048,NT_CC_Col,88.838844,96.691,64,0,0.7619
128,16384,2048,NT_CC_Row,88.467003,97.098,64,0,0.7619
128,16384,2048,NT_RR_Col,262.075775,32.777,21,0,1.5238
128,16384,2048,NT_RR_Row,261.845642,32.805,21,0,1.5238
128,16384,2048,TN_CC_Col,261.845642,32.805,21,0,1.5238
128,16384,2048,TN_CC_Row,262.075775,32.777,21,0,1.5238
128,16384,2048,TN_RR_Col,87.979897,97.635,64,0,0.7619
128,16384,2048,TN_RR_Row,88.467979,97.097,64,0,0.7619
128,16384,2048,TT_CR_Col,262.084290,32.775,21,0,1.5238
128,16384,2048,TT_CR_Row,262.050140,32.780,21,0,1.5238
128,16384,2048,TT_RC_Col,88.286621,97.296,64,0,0.7619
128,16384,2048,TT_RC_Row,88.747795,96.790,64,0,0.7619
1024,2048,2048,NN_CR_Col,88.496178,97.066,64,0,0.7619
1024,2048,2048,NN_CR_Row,87.977966,97.637,64,0,0.7619
1024,2048,2048,NN_RC_Col,262.084290,32.775,21,0,1.5238
1024,2048,2048,NN_RC_Row,262.050140,32.780,21,0,1.5238
1024,2048,2048,NT_CC_Col,88.095383,97.507,64,0,0.7619
1024,2048,2048,NT_CC_Row,87.859901,97.769,64,0,0.7619
1024,2048,2048,NT_RR_Col,261.522552,32.846,21,0,1.5238
1024,2048,2048,NT_RR_Row,262.050140,32.780,21,0,1.5238
1024,2048,2048,TN_CC_Col,261.905273,32.798,21,0,1.5238
1024,2048,2048,TN_CC_Row,262.007538,32.785,21,0,1.5238
1024,2048,2048,TN_RR_Col,88.533150,97.025,64,0,0.7619
1024,2048,2048,TN_RR_Row,87.916504,97.706,64,0,0.7619
1024,2048,2048,TT_CR_Col,262.067230,32.778,21,0,1.5238
1024,2048,2048,TT_CR_Row,262.058685,32.779,21,0,1.5238
1024,2048,2048,TT_RC_Col,88.345695,97.231,64,0,0.7619
1024,2048,2048,TT_RC_Row,88.275970,97.308,64,0,0.7619
1024,2048,8192,NN_CR_Col,92.705681,370.633,64,0,0.7619
1024,2048,8192,NN_CR_Row,91.679550,374.781,64,0,0.7619
1024,2048,8192,NN_RC_Col,335.097534,102.537,21,0,1.5238
1024,2048,8192,NN_RC_Row,335.359192,102.457,21,0,1.5238
1024,2048,8192,NT_CC_Col,92.693665,370.681,64,0,0.7619
1024,2048,8192,NT_CC_Row,92.161934,372.819,64,0,0.7619
1024,2048,8192,NT_RR_Col,334.651886,102.673,21,0,1.5238
1024,2048,8192,NT_RR_Row,335.076599,102.543,21,0,1.5238
1024,2048,8192,TN_CC_Col,335.052185,102.550,21,0,1.5238
1024,2048,8192,TN_CC_Row,335.470947,102.422,21,0,1.5238
1024,2048,8192,TN_RR_Col,92.793800,370.281,64,0,0.7619
1024,2048,8192,TN_RR_Row,92.364891,372.000,64,0,0.7619
1024,2048,8192,TT_CR_Col,335.313812,102.470,21,0,1.5238
1024,2048,8192,TT_CR_Row,335.142853,102.523,21,0,1.5238
1024,2048,8192,TT_RC_Col,92.713142,370.603,64,0,0.7619
1024,2048,8192,TT_RC_Row,91.188522,376.799,64,0,0.7619
1024,3072,2048,NN_CR_Col,89.825142,143.444,64,0,1.1429
1024,3072,2048,NN_CR_Row,89.846527,143.410,64,0,1.1429
1024,3072,2048,NN_RC_Col,272.935852,47.209,21,0,2.2857
1024,3072,2048,NN_RC_Row,273.405365,47.127,21,0,2.2857
1024,3072,2048,NT_CC_Col,89.815796,143.459,64,0,1.1429
1024,3072,2048,NT_CC_Row,89.821136,143.451,64,0,1.1429
1024,3072,2048,NT_RR_Col,273.263123,47.152,21,0,2.2857
1024,3072,2048,NT_RR_Row,273.399139,47.129,21,0,2.2857
1024,3072,2048,TN_CC_Col,272.714050,47.247,21,0,2.2857
1024,3072,2048,TN_CC_Row,273.405365,47.127,21,0,2.2857
1024,3072,2048,TN_RR_Col,89.981720,143.195,64,0,1.1429
1024,3072,2048,TN_RR_Row,89.854546,143.397,64,0,1.1429
1024,3072,2048,TT_CR_Col,273.003723,47.197,21,0,2.2857
1024,3072,2048,TT_CR_Row,273.318756,47.142,21,0,2.2857
1024,3072,2048,TT_RC_Col,89.816475,143.458,64,0,1.1429
1024,3072,2048,TT_RC_Row,89.847870,143.408,64,0,1.1429
1024,16384,2048,NN_CR_Col,112.971939,608.288,64,0,6.0952
1024,16384,2048,NN_CR_Row,113.118721,607.499,64,0,6.0952
1024,16384,2048,NN_RC_Col,342.588806,200.589,21,0,12.1905
1024,16384,2048,NN_RC_Row,335.621246,204.753,21,0,12.1905
1024,16384,2048,NT_CC_Col,113.597427,604.939,64,0,6.0952
1024,16384,2048,NT_CC_Row,113.198433,607.071,64,0,6.0952
1024,16384,2048,NT_RR_Col,342.483185,200.651,21,0,12.1905
1024,16384,2048,NT_RR_Row,335.528595,204.810,21,0,12.1905
1024,16384,2048,TN_CC_Col,342.208466,200.812,21,0,12.1905
1024,16384,2048,TN_CC_Row,336.590912,204.163,21,0,12.1905
1024,16384,2048,TN_RR_Col,109.073738,630.028,64,0,6.0952
1024,16384,2048,TN_RR_Row,111.938278,613.905,64,0,6.0952
1024,16384,2048,TT_CR_Col,342.406738,200.695,21,0,12.1905
1024,16384,2048,TT_CR_Row,335.841675,204.619,21,0,12.1905
1024,16384,2048,TT_RC_Col,112.247604,612.213,64,0,6.0952
1024,16384,2048,TT_RC_Row,113.178940,607.175,64,0,6.0952
4096,2048,2048,NN_CR_Col,104.739288,328.050,64,0,3.0476
4096,2048,2048,NN_CR_Row,104.778122,327.929,64,0,3.0476
4096,2048,2048,NN_RC_Col,321.213531,106.969,21,0,6.0952
4096,2048,2048,NN_RC_Row,322.222443,106.634,21,0,6.0952
4096,2048,2048,NT_CC_Col,104.645378,328.345,64,0,3.0476
4096,2048,2048,NT_CC_Row,103.570724,331.751,64,0,3.0476
4096,2048,2048,NT_RR_Col,319.508972,107.539,21,0,6.0952
4096,2048,2048,NT_RR_Row,321.566254,106.851,21,0,6.0952
4096,2048,2048,TN_CC_Col,317.875732,108.092,21,0,6.0952
4096,2048,2048,TN_CC_Row,321.348114,106.924,21,0,6.0952
4096,2048,2048,TN_RR_Col,104.753937,328.004,64,0,3.0476
4096,2048,2048,TN_RR_Row,104.047112,330.233,64,0,3.0476
4096,2048,2048,TT_CR_Col,317.574860,108.194,21,0,6.0952
4096,2048,2048,TT_CR_Row,322.196655,106.642,21,0,6.0952
4096,2048,2048,TT_RC_Col,104.752228,328.010,64,0,3.0476
4096,2048,2048,TT_RC_Row,104.736572,328.059,64,0,3.0476
4096,2048,8192,NN_CR_Col,107.636009,1276.886,64,0,3.0476
4096,2048,8192,NN_CR_Row,107.700516,1276.122,64,0,3.0476
4096,2048,8192,NN_RC_Col,281.297211,488.590,21,67108864,12.1905
4096,2048,8192,NN_RC_Row,283.221375,485.270,21,67108864,12.1905
4096,2048,8192,NT_CC_Col,107.658943,1276.614,64,0,3.0476
4096,2048,8192,NT_CC_Row,107.738876,1275.667,64,0,3.0476
4096,2048,8192,NT_RR_Col,280.691772,489.644,21,67108864,12.1905
4096,2048,8192,NT_RR_Row,283.352783,485.045,21,67108864,12.1905
4096,2048,8192,TN_CC_Col,279.405029,491.899,21,67108864,12.1905
4096,2048,8192,TN_CC_Row,283.634735,484.563,21,67108864,12.1905
4096,2048,8192,TN_RR_Col,108.227646,1269.906,64,0,3.0476
4096,2048,8192,TN_RR_Row,107.131790,1282.896,64,0,3.0476
4096,2048,8192,TT_CR_Col,281.219849,488.724,21,67108864,12.1905
4096,2048,8192,TT_CR_Row,283.119324,485.445,21,67108864,12.1905
4096,2048,8192,TT_RC_Col,107.647514,1276.750,64,0,3.0476
4096,2048,8192,TT_RC_Row,107.705017,1276.068,64,0,3.0476
4096,3072,2048,NN_CR_Col,110.174576,467.799,64,0,4.5714
4096,3072,2048,NN_CR_Row,110.204483,467.673,64,0,4.5714
4096,3072,2048,NN_RC_Col,335.614227,153.568,21,0,9.1429
4096,3072,2048,NN_RC_Row,334.383270,154.133,21,0,9.1429
4096,3072,2048,NT_CC_Col,108.977852,472.937,64,0,4.5714
4096,3072,2048,NT_CC_Row,110.257545,467.447,64,0,4.5714
4096,3072,2048,NT_RR_Col,335.733154,153.514,21,0,9.1429
4096,3072,2048,NT_RR_Row,332.638367,154.942,21,0,9.1429
4096,3072,2048,TN_CC_Col,336.020386,153.382,21,0,9.1429
4096,3072,2048,TN_CC_Row,337.094025,152.894,21,0,9.1429
4096,3072,2048,TN_RR_Col,109.855453,469.158,64,0,4.5714
4096,3072,2048,TN_RR_Row,110.270622,467.392,64,0,4.5714
4096,3072,2048,TT_CR_Col,336.214417,153.294,21,0,9.1429
4096,3072,2048,TT_CR_Row,333.794220,154.405,21,0,9.1429
4096,3072,2048,TT_RC_Col,110.172562,467.808,64,0,4.5714
4096,3072,2048,TT_RC_Row,110.252762,467.468,64,0,4.5714
4096,16384,2048,NN_CR_Col,121.157814,2268.759,64,0,24.3810
4096,16384,2048,NN_CR_Row,120.657730,2278.162,64,0,24.3810
4096,16384,2048,NN_RC_Col,346.008362,794.426,21,0,48.7619
4096,16384,2048,NN_RC_Row,339.992096,808.483,21,0,48.7619
4096,16384,2048,NT_CC_Col,121.125290,2269.368,64,0,24.3810
4096,16384,2048,NT_CC_Row,120.639107,2278.514,64,0,24.3810
4096,16384,2048,NT_RR_Col,349.106750,787.375,21,0,48.7619
4096,16384,2048,NT_RR_Row,339.343384,810.029,21,0,48.7619
4096,16384,2048,TN_CC_Col,351.618500,781.750,21,0,48.7619
4096,16384,2048,TN_CC_Row,341.032379,806.017,21,0,48.7619
4096,16384,2048,TN_RR_Col,120.872124,2274.122,64,0,24.3810
4096,16384,2048,TN_RR_Row,120.422676,2282.609,64,0,24.3810
4096,16384,2048,TT_CR_Col,344.793121,797.226,21,0,48.7619
4096,16384,2048,TT_CR_Row,335.864441,818.419,21,0,48.7619
4096,16384,2048,TT_RC_Col,120.226273,2286.338,64,0,24.3810
4096,16384,2048,TT_RC_Row,120.947227,2272.709,64,0,24.3810
16384,2048,2048,NN_CR_Col,118.276962,1162.010,64,0,12.1905
16384,2048,2048,NN_CR_Row,117.898598,1165.739,64,0,12.1905
16384,2048,2048,NN_RC_Col,345.915497,397.319,21,0,24.3810
16384,2048,2048,NN_RC_Row,349.614471,393.116,21,0,24.3810
16384,2048,2048,NT_CC_Col,116.964180,1175.052,64,0,12.1905
16384,2048,2048,NT_CC_Row,118.398239,1160.819,64,0,12.1905
16384,2048,2048,NT_RR_Col,360.847839,380.878,21,0,24.3810
16384,2048,2048,NT_RR_Row,346.941895,396.144,21,0,24.3810
16384,2048,2048,TN_CC_Col,360.134796,381.632,21,0,24.3810
16384,2048,2048,TN_CC_Row,343.691772,399.890,21,0,24.3810
16384,2048,2048,TN_RR_Col,117.548271,1169.213,64,0,12.1905
16384,2048,2048,TN_RR_Row,118.009720,1164.641,64,0,12.1905
16384,2048,2048,TT_CR_Col,348.630676,394.225,21,0,24.3810
16384,2048,2048,TT_CR_Row,346.868103,396.228,21,0,24.3810
16384,2048,2048,TT_RC_Col,117.559441,1169.102,64,0,12.1905
16384,2048,2048,TT_RC_Row,118.160133,1163.158,64,0,12.1905
16384,2048,8192,NN_CR_Col,121.017845,4542.767,64,0,12.1905
16384,2048,8192,NN_CR_Row,121.936363,4508.547,64,0,12.1905
16384,2048,8192,NN_RC_Col,387.790253,1417.663,21,0,24.3810
16384,2048,8192,NN_RC_Row,393.214172,1398.108,21,0,24.3810
16384,2048,8192,NT_CC_Col,121.230095,4534.813,64,0,12.1905
16384,2048,8192,NT_CC_Row,121.957481,4507.766,64,0,12.1905
16384,2048,8192,NT_RR_Col,386.171234,1423.606,21,0,24.3810
16384,2048,8192,NT_RR_Row,392.819794,1399.511,21,0,24.3810
16384,2048,8192,TN_CC_Col,394.275146,1394.346,21,0,24.3810
16384,2048,8192,TN_CC_Row,392.849152,1399.407,21,0,24.3810
16384,2048,8192,TN_RR_Col,121.241974,4534.369,64,0,12.1905
16384,2048,8192,TN_RR_Row,121.338310,4530.769,64,0,12.1905
16384,2048,8192,TT_CR_Col,386.837891,1421.153,21,0,24.3810
16384,2048,8192,TT_CR_Row,392.844025,1399.425,21,0,24.3810
16384,2048,8192,TT_RC_Col,121.215645,4535.354,64,0,12.1905
16384,2048,8192,TT_RC_Row,121.925308,4508.956,64,0,12.1905
16384,3072,2048,NN_CR_Col,119.761368,1721.410,64,0,18.2857
16384,3072,2048,NN_CR_Row,120.281975,1713.959,64,0,18.2857
16384,3072,2048,NN_RC_Col,345.899048,596.008,21,0,36.5714
16384,3072,2048,NN_RC_Row,344.494598,598.437,21,0,36.5714
16384,3072,2048,NT_CC_Col,120.085793,1716.760,64,0,18.2857
16384,3072,2048,NT_CC_Row,120.330429,1713.269,64,0,18.2857
16384,3072,2048,NT_RR_Col,349.021667,590.675,21,0,36.5714
16384,3072,2048,NT_RR_Row,343.309296,600.503,21,0,36.5714
16384,3072,2048,TN_CC_Col,353.807831,582.685,21,0,36.5714
16384,3072,2048,TN_CC_Row,343.298340,600.523,21,0,36.5714
16384,3072,2048,TN_RR_Col,119.291023,1728.197,64,0,18.2857
16384,3072,2048,TN_RR_Row,120.120277,1716.267,64,0,18.2857
16384,3072,2048,TT_CR_Col,342.579071,601.784,21,0,36.5714
16384,3072,2048,TT_CR_Row,344.246094,598.869,21,0,36.5714
16384,3072,2048,TT_RC_Col,120.081917,1716.815,64,0,18.2857
16384,3072,2048,TT_RC_Row,120.327576,1713.310,64,0,18.2857
16384,16384,2048,NN_CR_Col,121.993523,9012.869,64,0,97.5238
16384,16384,2048,NN_CR_Row,121.946678,9016.331,64,0,97.5238
16384,16384,2048,NN_RC_Col,341.913361,3215.761,21,0,195.0476
16384,16384,2048,NN_RC_Row,341.577728,3218.921,21,0,195.0476
16384,16384,2048,NT_CC_Col,121.994514,9012.796,64,0,97.5238
16384,16384,2048,NT_CC_Row,121.965401,9014.947,64,0,97.5238
16384,16384,2048,NT_RR_Col,339.927277,3234.550,21,0,195.0476
16384,16384,2048,NT_RR_Row,341.569733,3218.996,21,0,195.0476
16384,16384,2048,TN_CC_Col,344.401093,3192.532,21,0,195.0476
16384,16384,2048,TN_CC_Row,341.541626,3219.261,21,0,195.0476
16384,16384,2048,TN_RR_Col,121.843307,9023.980,64,0,97.5238
16384,16384,2048,TN_RR_Row,121.958778,9015.437,64,0,97.5238
16384,16384,2048,TT_CR_Col,341.567108,3219.021,21,0,195.0476
16384,16384,2048,TT_CR_Row,341.359985,3220.974,21,0,195.0476
16384,16384,2048,TT_RC_Col,121.987213,9013.335,64,0,97.5238
16384,16384,2048,TT_RC_Row,121.205727,9071.449,64,0,97.5238
