# GPU: NVIDIA GeForce RTX 5080
# CC: cc120
# Model: Llama3.2-1B-INT8
# alg_count: 16, config_count: 16
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: LAYOUT_SEARCH, dtype: int8, outdtype: int32, warmup=5, repeat=30, verify=False
# M_list: [16, 128, 1024, 4096, 16384]
# NK_list: [(3072, 2048), (2048, 2048), (16384, 2048), (2048, 8192)]
M,N,K,layout,tops,lat_us,best_alg_id,workspace,waves_count
16,3072,2048,NT_RR_Col,32.297005,6.234,21,0,0.2857
16,3072,2048,NT_RR_Row,32.424614,6.209,21,0,0.2857
16,3072,2048,TN_CC_Col,32.609486,6.174,21,0,0.2857
16,3072,2048,TN_CC_Row,32.469238,6.201,21,0,0.2857
16,3072,2048,TN_RR_Col,16.320250,12.336,20,0,-1.0000
16,3072,2048,TN_RR_Row,14.038206,14.341,20,0,-1.0000
16,3072,2048,TT_CR_Col,32.620754,6.172,21,0,0.2857
16,3072,2048,TT_CR_Row,32.626392,6.171,21,0,0.2857
16,3072,2048,TT_RC_Col,16.358438,12.307,20,0,-1.0000
16,3072,2048,TT_RC_Row,14.032987,14.347,20,0,-1.0000
16,16384,2048,NN_CR_Col,31.745970,33.823,20,0,-1.0000
16,16384,2048,NN_CR_Row,30.827250,34.831,20,0,-1.0000
16,16384,2048,NN_RC_Col,65.145805,16.482,21,0,1.5238
16,16384,2048,NN_RC_Row,65.217552,16.464,21,0,1.5238
16,16384,2048,NT_CC_Col,31.618334,33.959,20,0,-1.0000
16,16384,2048,NT_CC_Row,30.824417,34.834,20,0,-1.0000
16,16384,2048,NT_RR_Col,65.128944,16.486,21,0,1.5238
16,16384,2048,NT_RR_Row,65.276756,16.449,21,0,1.5238
16,16384,2048,TN_CC_Col,65.242920,16.458,21,0,1.5238
16,16384,2048,TN_CC_Row,65.196434,16.469,21,0,1.5238
16,16384,2048,TN_RR_Col,30.812151,34.848,20,0,-1.0000
16,16384,2048,TN_RR_Row,30.826307,34.832,20,0,-1.0000
16,16384,2048,TT_CR_Col,64.985985,16.523,21,0,1.5238
16,16384,2048,TT_CR_Row,65.226006,16.462,21,0,1.5238
16,16384,2048,TT_RC_Col,31.454329,34.137,20,0,-1.0000
16,16384,2048,TT_RC_Row,30.823471,34.835,20,0,-1.0000
128,2048,2048,NN_CR_Col,42.866455,25.049,20,0,-1.0000
128,2048,2048,NN_CR_Row,44.588634,24.081,20,0,-1.0000
128,2048,2048,NN_RC_Col,172.015213,6.242,21,0,0.3810
128,2048,2048,NN_RC_Row,171.868347,6.247,21,0,0.3810
128,2048,2048,NT_CC_Col,42.784470,25.097,20,0,-1.0000
128,2048,2048,NT_CC_Row,44.327488,24.223,20,0,-1.0000
128,2048,2048,NT_RR_Col,171.839020,6.249,21,0,0.3810
128,2048,2048,NT_RR_Row,170.876434,6.284,21,0,0.3810
128,2048,2048,TN_CC_Col,171.809677,6.250,21,0,0.3810
128,2048,2048,TN_CC_Row,171.897705,6.246,21,0,0.3810
128,2048,2048,TN_RR_Col,43.307217,24.794,20,0,-1.0000
128,2048,2048,TN_RR_Row,44.568893,24.092,20,0,-1.0000
128,2048,2048,TT_CR_Col,171.809677,6.250,21,0,0.3810
128,2048,2048,TT_CR_Row,170.934448,6.282,21,0,0.3810
128,2048,2048,TT_RC_Col,43.212406,24.848,20,0,-1.0000
128,2048,2048,TT_RC_Row,44.187389,24.300,20,0,-1.0000
128,2048,8192,NN_CR_Col,51.464512,83.455,20,0,-1.0000
128,2048,8192,NN_CR_Row,52.422661,81.930,20,0,-1.0000
128,2048,8192,NN_RC_Col,231.423172,18.559,21,5242880,0.9524
128,2048,8192,NN_RC_Row,226.298660,18.979,21,5242880,0.9524
128,2048,8192,NT_CC_Col,51.341797,83.654,20,0,-1.0000
128,2048,8192,NT_CC_Row,52.359943,82.028,20,0,-1.0000
128,2048,8192,NT_RR_Col,231.436493,18.558,21,5242880,0.9524
128,2048,8192,NT_RR_Row,222.854324,19.273,21,5242880,0.9524
128,2048,8192,TN_CC_Col,231.130936,18.582,21,5242880,0.9524
128,2048,8192,TN_CC_Row,227.295059,18.896,21,5242880,0.9524
128,2048,8192,TN_RR_Col,51.256832,83.793,20,0,-1.0000
128,2048,8192,TN_RR_Row,52.387188,81.985,20,0,-1.0000
128,2048,8192,TT_CR_Col,231.449799,18.557,21,5242880,0.9524
128,2048,8192,TT_CR_Row,231.223846,18.575,21,5242880,0.9524
128,2048,8192,TT_RC_Col,51.434925,83.503,20,0,-1.0000
128,2048,8192,TT_RC_Row,52.411743,81.947,20,0,-1.0000
128,3072,2048,NN_CR_Col,49.064156,32.827,20,0,-1.0000
128,3072,2048,NN_CR_Row,48.032490,33.532,20,0,-1.0000
128,3072,2048,NN_RC_Col,157.139069,10.250,21,0,0.5714
128,3072,2048,NN_RC_Row,157.188156,10.246,21,0,0.5714
128,3072,2048,NT_CC_Col,48.761520,33.030,20,0,-1.0000
128,3072,2048,NT_CC_Row,48.579548,33.154,20,0,-1.0000
128,3072,2048,NT_RR_Col,156.196289,10.311,21,0,0.5714
128,3072,2048,NT_RR_Row,157.335571,10.237,21,0,0.5714
128,3072,2048,TN_CC_Col,156.959396,10.261,21,0,0.5714
128,3072,2048,TN_CC_Row,156.147842,10.315,21,0,0.5714
128,3072,2048,TN_RR_Col,48.207314,33.410,20,0,-1.0000
128,3072,2048,TN_RR_Row,48.576424,33.156,20,0,-1.0000
128,3072,2048,TT_CR_Col,157.204529,10.245,21,0,0.5714
128,3072,2048,TT_CR_Row,156.163956,10.314,21,0,0.5714
128,3072,2048,TT_RC_Col,48.202694,33.413,20,0,-1.0000
128,3072,2048,TT_RC_Row,48.510876,33.201,20,0,-1.0000
128,16384,2048,NN_CR_Col,87.920341,97.701,64,0,0.7619
128,16384,2048,NN_CR_Row,88.472847,97.091,64,0,0.7619
128,16384,2048,NN_RC_Col,262.075775,32.777,21,0,1.5238
128,16384,2048,NN_RC_Row,262.075775,32.777,21,0,1.5238
128,16384,2048,NT_CC_Col,88.104065,97.498,64,0,0.7619
128,16384,2048,NT_CC_Row,88.224716,97.364,64,0,0.7619
128,16384,2048,NT_RR_Col,261.582031,32.838,21,0,1.5238
128,16384,2048,NT_RR_Row,262.118408,32.771,21,0,1.5238
128,16384,2048,TN_CC_Col,261.395203,32.862,21,0,1.5238
128,16384,2048,TN_CC_Row,262.092834,32.774,21,0,1.5238
128,16384,2048,TN_RR_Col,87.757462,97.883,64,0,0.7619
128,16384,2048,TN_RR_Row,87.620926,98.035,64,0,0.7619
128,16384,2048,TT_CR_Col,262.084290,32.775,21,0,1.5238
128,16384,2048,TT_CR_Row,262.058685,32.779,21,0,1.5238
128,16384,2048,TT_RC_Col,87.880043,97.746,64,0,0.7619
128,16384,2048,TT_RC_Row,88.561386,96.994,64,0,0.7619
1024,2048,2048,NN_CR_Col,88.664742,96.881,64,0,0.7619
1024,2048,2048,NN_CR_Row,87.989510,97.625,64,0,0.7619
1024,2048,2048,NN_RC_Col,261.514038,32.847,21,0,1.5238
1024,2048,2048,NN_RC_Row,261.777588,32.814,21,0,1.5238
1024,2048,2048,NT_CC_Col,89.113121,96.394,64,0,0.7619
1024,2048,2048,NT_CC_Row,87.837868,97.793,64,0,0.7619
1024,2048,2048,NT_RR_Col,261.522552,32.846,21,0,1.5238
1024,2048,2048,NT_RR_Row,261.454620,32.854,21,0,1.5238
1024,2048,2048,TN_CC_Col,261.242584,32.881,21,0,1.5238
1024,2048,2048,TN_CC_Row,261.505554,32.848,21,0,1.5238
1024,2048,2048,TN_RR_Col,88.688171,96.855,64,0,0.7619
1024,2048,2048,TN_RR_Row,87.676247,97.973,64,0,0.7619
1024,2048,2048,TT_CR_Col,261.565002,32.841,21,0,1.5238
1024,2048,2048,TT_CR_Row,262.058685,32.779,21,0,1.5238
1024,2048,2048,TT_RC_Col,79.934334,107.462,64,0,0.7619
1024,2048,2048,TT_RC_Row,88.285652,97.297,64,0,0.7619
1024,2048,8192,NN_CR_Col,92.216812,372.597,64,0,0.7619
1024,2048,8192,NN_CR_Row,92.202820,372.654,64,0,0.7619
1024,2048,8192,NN_RC_Col,334.492065,102.722,21,0,1.5238
1024,2048,8192,NN_RC_Row,335.296356,102.476,21,0,1.5238
1024,2048,8192,NT_CC_Col,92.219978,372.585,64,0,0.7619
1024,2048,8192,NT_CC_Row,92.194115,372.689,64,0,0.7619
1024,2048,8192,NT_RR_Col,335.310333,102.471,21,0,1.5238
1024,2048,8192,NT_RR_Row,335.292816,102.477,21,0,1.5238
1024,2048,8192,TN_CC_Col,334.690155,102.661,21,0,1.5238
1024,2048,8192,TN_CC_Row,335.031311,102.557,21,0,1.5238
1024,2048,8192,TN_RR_Col,92.295555,372.279,64,0,0.7619
1024,2048,8192,TN_RR_Row,92.159286,372.830,64,0,0.7619
1024,2048,8192,TT_CR_Col,335.034760,102.556,21,0,1.5238
1024,2048,8192,TT_CR_Row,335.313812,102.470,21,0,1.5238
1024,2048,8192,TT_RC_Col,91.232430,376.618,64,0,0.7619
1024,2048,8192,TT_RC_Row,92.160881,372.823,64,0,0.7619
1024,3072,2048,NN_CR_Col,89.854546,143.397,64,0,1.1429
1024,3072,2048,NN_CR_Row,89.858566,143.391,64,0,1.1429
1024,3072,2048,NN_RC_Col,273.207458,47.162,21,0,2.2857
1024,3072,2048,NN_RC_Row,273.170380,47.168,21,0,2.2857
1024,3072,2048,NT_CC_Col,89.847191,143.409,64,0,1.1429
1024,3072,2048,NT_CC_Row,89.854546,143.397,64,0,1.1429
1024,3072,2048,NT_RR_Col,273.393005,47.130,21,0,2.2857
1024,3072,2048,NT_RR_Row,273.195129,47.164,21,0,2.2857
1024,3072,2048,TN_CC_Col,273.343475,47.138,21,0,2.2857
1024,3072,2048,TN_CC_Row,273.213654,47.161,21,0,2.2857
1024,3072,2048,TN_RR_Col,89.860565,143.388,64,0,1.1429
1024,3072,2048,TN_RR_Row,89.809784,143.469,64,0,1.1429
1024,3072,2048,TT_CR_Col,273.393005,47.130,21,0,2.2857
1024,3072,2048,TT_CR_Row,273.504395,47.110,21,0,2.2857
1024,3072,2048,TT_RC_Col,89.806442,143.474,64,0,1.1429
1024,3072,2048,TT_RC_Row,89.830490,143.436,64,0,1.1429
1024,16384,2048,NN_CR_Col,112.855385,608.916,64,0,6.0952
1024,16384,2048,NN_CR_Row,113.052231,607.856,64,0,6.0952
1024,16384,2048,NN_RC_Col,342.357574,200.724,21,0,12.1905
1024,16384,2048,NN_RC_Row,335.846924,204.615,21,0,12.1905
1024,16384,2048,NT_CC_Col,113.085960,607.675,64,0,6.0952
1024,16384,2048,NT_CC_Row,113.043694,607.902,64,0,6.0952
1024,16384,2048,NT_RR_Col,342.222992,200.803,21,0,12.1905
1024,16384,2048,NT_RR_Row,335.848663,204.614,21,0,12.1905
1024,16384,2048,TN_CC_Col,342.415833,200.690,21,0,12.1905
1024,16384,2048,TN_CC_Row,339.892120,202.180,21,0,12.1905
1024,16384,2048,TN_RR_Col,110.479210,622.013,64,0,6.0952
1024,16384,2048,TN_RR_Row,113.062546,607.801,64,0,6.0952
1024,16384,2048,TT_CR_Col,342.357574,200.724,21,0,12.1905
1024,16384,2048,TT_CR_Row,335.081818,205.083,21,0,12.1905
1024,16384,2048,TT_RC_Col,112.836006,609.021,64,0,6.0952
1024,16384,2048,TT_RC_Row,112.726234,609.614,64,0,6.0952
4096,2048,2048,NN_CR_Col,103.590034,331.690,64,0,3.0476
4096,2048,2048,NN_CR_Row,104.795517,327.874,64,0,3.0476
4096,2048,2048,NN_RC_Col,317.374603,108.262,21,0,6.0952
4096,2048,2048,NN_RC_Row,321.389771,106.910,21,0,6.0952
4096,2048,2048,NT_CC_Col,104.761093,327.982,64,0,3.0476
4096,2048,2048,NT_CC_Row,103.600037,331.658,64,0,3.0476
4096,2048,2048,NT_RR_Col,316.990479,108.394,21,0,6.0952
4096,2048,2048,NT_RR_Row,321.778259,106.781,21,0,6.0952
4096,2048,2048,TN_CC_Col,316.283936,108.636,21,0,6.0952
4096,2048,2048,TN_CC_Row,320.599701,107.173,21,0,6.0952
4096,2048,2048,TN_RR_Col,104.753937,328.004,64,0,3.0476
4096,2048,2048,TN_RR_Row,103.721123,331.270,64,0,3.0476
4096,2048,2048,TT_CR_Col,317.941620,108.069,21,0,6.0952
4096,2048,2048,TT_CR_Row,321.595123,106.842,21,0,6.0952
4096,2048,2048,TT_RC_Col,103.574379,331.740,64,0,3.0476
4096,2048,2048,TT_RC_Row,104.713066,328.132,64,0,3.0476
4096,2048,8192,NN_CR_Col,107.576515,1277.593,64,0,3.0476
4096,2048,8192,NN_CR_Row,107.104996,1283.217,64,0,3.0476
4096,2048,8192,NN_RC_Col,280.436981,490.089,21,67108864,12.1905
4096,2048,8192,NN_RC_Row,282.129303,487.149,21,67108864,12.1905
4096,2048,8192,NT_CC_Col,107.394051,1279.763,64,0,3.0476
4096,2048,8192,NT_CC_Row,107.591873,1277.410,64,0,3.0476
4096,2048,8192,NT_RR_Col,280.485840,490.003,21,67108864,12.1905
4096,2048,8192,NT_RR_Row,281.687683,487.913,21,67108864,12.1905
4096,2048,8192,TN_CC_Col,280.116302,490.650,21,67108864,12.1905
4096,2048,8192,TN_CC_Row,282.285675,486.879,21,67108864,12.1905
4096,2048,8192,TN_RR_Col,107.652466,1276.691,64,0,3.0476
4096,2048,8192,TN_RR_Row,107.536835,1278.064,64,0,3.0476
4096,2048,8192,TT_CR_Col,280.216827,490.474,21,67108864,12.1905
4096,2048,8192,TT_CR_Row,281.920044,487.510,21,67108864,12.1905
4096,2048,8192,TT_RC_Col,107.517799,1278.290,64,0,3.0476
4096,2048,8192,TT_RC_Row,107.562141,1277.763,64,0,3.0476
4096,3072,2048,NN_CR_Col,109.124535,472.301,64,0,4.5714
4096,3072,2048,NN_CR_Row,110.334328,467.122,64,0,4.5714
4096,3072,2048,NN_RC_Col,335.255615,153.732,21,0,9.1429
4096,3072,2048,NN_RC_Row,334.540710,154.061,21,0,9.1429
4096,3072,2048,NT_CC_Col,109.505890,470.656,64,0,4.5714
4096,3072,2048,NT_CC_Row,110.300575,467.265,64,0,4.5714
4096,3072,2048,NT_RR_Col,335.667847,153.543,21,0,9.1429
4096,3072,2048,NT_RR_Row,334.011108,154.305,21,0,9.1429
4096,3072,2048,TN_CC_Col,335.316132,153.705,21,0,9.1429
4096,3072,2048,TN_CC_Row,335.576935,153.585,21,0,9.1429
4096,3072,2048,TN_RR_Col,109.921684,468.876,64,0,4.5714
4096,3072,2048,TN_RR_Row,109.143272,472.220,64,0,4.5714
4096,3072,2048,TT_CR_Col,335.418518,153.658,21,0,9.1429
4096,3072,2048,TT_CR_Row,334.045715,154.289,21,0,9.1429
4096,3072,2048,TT_RC_Col,110.254272,467.461,64,0,4.5714
4096,3072,2048,TT_RC_Row,110.269615,467.396,64,0,4.5714
4096,16384,2048,NN_CR_Col,121.148232,2268.939,64,0,24.3810
4096,16384,2048,NN_CR_Row,120.200089,2286.836,64,0,24.3810
4096,16384,2048,NN_RC_Col,345.236603,796.202,21,0,48.7619
4096,16384,2048,NN_RC_Row,338.760345,811.423,21,0,48.7619
4096,16384,2048,NT_CC_Col,120.701271,2277.341,64,0,24.3810
4096,16384,2048,NT_CC_Row,120.130768,2288.156,64,0,24.3810
4096,16384,2048,NT_RR_Col,348.354034,789.076,21,0,48.7619
4096,16384,2048,NT_RR_Row,338.626343,811.744,21,0,48.7619
4096,16384,2048,TN_CC_Col,346.611053,793.044,21,0,48.7619
4096,16384,2048,TN_CC_Row,339.758575,809.039,21,0,48.7619
4096,16384,2048,TN_RR_Col,120.705223,2277.266,64,0,24.3810
4096,16384,2048,TN_RR_Row,120.082451,2289.076,64,0,24.3810
4096,16384,2048,TT_CR_Col,344.169617,798.670,21,0,48.7619
4096,16384,2048,TT_CR_Row,338.624573,811.748,21,0,48.7619
4096,16384,2048,TT_RC_Col,119.733139,2295.755,64,0,24.3810
4096,16384,2048,TT_RC_Row,119.898094,2292.596,64,0,24.3810
16384,2048,2048,NN_CR_Col,117.627693,1168.423,64,0,12.1905
16384,2048,2048,NN_CR_Row,117.678284,1167.921,64,0,12.1905
16384,2048,2048,NN_RC_Col,348.091003,394.836,21,0,24.3810
16384,2048,2048,NN_RC_Row,340.901123,403.164,21,0,24.3810
16384,2048,2048,NT_CC_Col,118.207504,1162.692,64,0,12.1905
16384,2048,2048,NT_CC_Row,118.194168,1162.823,64,0,12.1905
16384,2048,2048,NT_RR_Col,353.305267,389.009,21,0,24.3810
16384,2048,2048,NT_RR_Row,341.050873,402.987,21,0,24.3810
16384,2048,2048,TN_CC_Col,353.308197,389.006,21,0,24.3810
16384,2048,2048,TN_CC_Row,338.838287,405.618,21,0,24.3810
16384,2048,2048,TN_RR_Col,116.423927,1180.504,64,0,12.1905
16384,2048,2048,TN_RR_Row,117.988098,1164.854,64,0,12.1905
16384,2048,2048,TT_CR_Col,343.085968,400.596,21,0,24.3810
16384,2048,2048,TT_CR_Row,340.591980,403.530,21,0,24.3810
16384,2048,2048,TT_RC_Col,117.293289,1171.755,64,0,12.1905
16384,2048,2048,TT_RC_Row,118.423500,1160.572,64,0,12.1905
16384,2048,8192,NN_CR_Col,120.914497,4546.649,64,0,12.1905
16384,2048,8192,NN_CR_Row,120.962456,4544.847,64,0,12.1905
16384,2048,8192,NN_RC_Col,385.789093,1425.016,21,0,24.3810
16384,2048,8192,NN_RC_Row,388.743988,1414.185,21,0,24.3810
16384,2048,8192,NT_CC_Col,121.181702,4536.624,64,0,12.1905
16384,2048,8192,NT_CC_Row,120.479698,4563.058,64,0,12.1905
16384,2048,8192,NT_RR_Col,384.333710,1430.413,21,0,24.3810
16384,2048,8192,NT_RR_Row,391.144379,1405.506,21,0,24.3810
16384,2048,8192,TN_CC_Col,391.374573,1404.679,21,0,24.3810
16384,2048,8192,TN_CC_Row,391.164551,1405.434,21,0,24.3810
16384,2048,8192,TN_RR_Col,121.186707,4536.437,64,0,12.1905
16384,2048,8192,TN_RR_Row,121.291359,4532.522,64,0,12.1905
16384,2048,8192,TT_CR_Col,384.609619,1429.387,21,0,24.3810
16384,2048,8192,TT_CR_Row,391.533356,1404.110,21,0,24.3810
16384,2048,8192,TT_RC_Col,121.204697,4535.763,64,0,12.1905
16384,2048,8192,TT_RC_Row,121.318634,4531.503,64,0,12.1905
16384,3072,2048,NN_CR_Col,119.935715,1718.908,64,0,18.2857
16384,3072,2048,NN_CR_Row,120.292450,1713.810,64,0,18.2857
16384,3072,2048,NN_RC_Col,344.596588,598.260,21,0,36.5714
16384,3072,2048,NN_RC_Row,343.545441,600.091,21,0,36.5714
16384,3072,2048,NT_CC_Col,120.058281,1717.153,64,0,18.2857
16384,3072,2048,NT_CC_Row,120.292450,1713.810,64,0,18.2857
16384,3072,2048,NT_RR_Col,347.700531,592.919,21,0,36.5714
16384,3072,2048,NT_RR_Row,342.951691,601.130,21,0,36.5714
16384,3072,2048,TN_CC_Col,353.269073,583.573,21,0,36.5714
16384,3072,2048,TN_CC_Row,342.890869,601.236,21,0,36.5714
16384,3072,2048,TN_RR_Col,119.177666,1729.841,64,0,18.2857
16384,3072,2048,TN_RR_Row,120.255173,1714.341,64,0,18.2857
16384,3072,2048,TT_CR_Col,341.455750,603.763,21,0,36.5714
16384,3072,2048,TT_CR_Row,343.294678,600.529,21,0,36.5714
16384,3072,2048,TT_RC_Col,119.570656,1724.156,64,0,18.2857
16384,3072,2048,TT_RC_Row,120.290062,1713.844,64,0,18.2857
16384,16384,2048,NN_CR_Col,121.199425,9071.921,64,0,97.5238
16384,16384,2048,NN_CR_Row,121.319580,9062.937,64,0,97.5238
16384,16384,2048,NN_RC_Col,340.009705,3233.765,21,0,195.0476
16384,16384,2048,NN_RC_Row,339.672791,3236.973,21,0,195.0476
16384,16384,2048,NT_CC_Col,121.202675,9071.678,64,0,97.5238
16384,16384,2048,NT_CC_Row,121.327461,9062.348,64,0,97.5238
16384,16384,2048,NT_RR_Col,339.802124,3235.741,21,0,195.0476
16384,16384,2048,NT_RR_Row,339.573975,3237.915,21,0,195.0476
16384,16384,2048,TN_CC_Col,344.024445,3196.028,21,0,195.0476
16384,16384,2048,TN_CC_Row,339.667999,3237.019,21,0,195.0476
16384,16384,2048,TN_RR_Col,121.368172,9059.308,64,0,97.5238
16384,16384,2048,TN_RR_Row,121.319031,9062.978,64,0,97.5238
16384,16384,2048,TT_CR_Col,339.760681,3236.135,21,0,195.0476
16384,16384,2048,TT_CR_Row,338.711029,3246.164,21,0,195.0476
16384,16384,2048,TT_RC_Col,121.335251,9061.766,64,0,97.5238
16384,16384,2048,TT_RC_Row,120.060783,9157.958,64,0,97.5238
