# GPU: NVIDIA GeForce RTX 5080
# CC: cc120
# Model: Llama3.2-3B-INT8
# alg_count: 16, config_count: 16
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: LAYOUT_SEARCH, dtype: int8, outdtype: int32, warmup=5, repeat=30, verify=False
# M_list: [16, 256, 1024]
# NK_list: [(3840, 2560), (2560, 2560), (13824, 2560), (2560, 6912)]
M,N,K,layout,tops,lat_us,best_alg_id,workspace,waves_count
16,3840,2560,TT_CR_Col,50.360657,6.246,21,0,0.3571
16,3840,2560,TT_CR_Row,50.369259,6.245,21,0,0.3571
16,3840,2560,TT_RC_Col,19.187508,16.395,20,0,-1.0000
16,3840,2560,TT_RC_Row,19.114136,16.458,20,0,-1.0000
16,13824,2560,NN_CR_Col,30.710226,36.876,20,0,-1.0000
16,13824,2560,NN_CR_Row,30.686260,36.905,20,0,-1.0000
16,13824,2560,NN_RC_Col,68.927040,16.430,21,0,1.2857
16,13824,2560,NN_RC_Row,69.106506,16.387,21,0,1.2857
16,13824,2560,NT_CC_Col,30.689810,36.900,20,0,-1.0000
16,13824,2560,NT_CC_Row,30.679165,36.913,20,0,-1.0000
16,13824,2560,NT_RR_Col,69.048080,16.401,21,0,1.2857
16,13824,2560,NT_RR_Row,69.070534,16.396,21,0,1.2857
16,13824,2560,TN_CC_Col,69.057060,16.399,21,0,1.2857
16,13824,2560,TN_CC_Row,69.102013,16.388,21,0,1.2857
16,13824,2560,TN_RR_Col,30.682711,36.909,20,0,-1.0000
16,13824,2560,TN_RR_Row,30.687147,36.903,20,0,-1.0000
16,13824,2560,TT_CR_Col,69.061546,16.398,21,0,1.2857
16,13824,2560,TT_CR_Row,69.061546,16.398,21,0,1.2857
16,13824,2560,TT_RC_Col,30.730671,36.851,20,0,-1.0000
16,13824,2560,TT_RC_Row,30.709333,36.877,20,0,-1.0000
256,2560,2560,NN_CR_Col,62.866787,53.374,20,0,-1.0000
256,2560,2560,NN_CR_Row,60.647556,55.327,20,0,-1.0000
256,2560,2560,NN_RC_Col,272.004150,12.336,21,0,0.9524
256,2560,2560,NN_RC_Row,271.206818,12.372,21,0,0.9524
256,2560,2560,NT_CC_Col,62.871803,53.370,20,0,-1.0000
256,2560,2560,NT_CC_Row,60.673290,55.303,20,0,-1.0000
256,2560,2560,NT_RR_Col,271.863098,12.342,21,0,0.9524
256,2560,2560,NT_RR_Row,271.277008,12.369,21,0,0.9524
256,2560,2560,TN_CC_Col,271.300415,12.368,21,0,0.9524
256,2560,2560,TN_CC_Row,271.113342,12.377,21,0,0.9524
256,2560,2560,TN_RR_Col,62.822838,53.411,20,0,-1.0000
256,2560,2560,TN_RR_Row,60.661591,55.314,20,0,-1.0000
256,2560,2560,TT_CR_Col,271.277008,12.369,21,0,0.9524
256,2560,2560,TT_CR_Row,271.277008,12.369,21,0,0.9524
256,2560,2560,TT_RC_Col,62.715126,53.503,20,0,-1.0000
256,2560,2560,TT_RC_Row,60.668606,55.308,20,0,-1.0000
256,2560,6912,NN_CR_Col,66.907707,135.406,20,0,-1.0000
256,2560,6912,NN_CR_Row,65.493050,138.331,20,0,-1.0000
256,2560,6912,NN_RC_Col,315.894897,28.679,21,0,0.9524
256,2560,6912,NN_RC_Row,315.812683,28.687,21,0,0.9524
256,2560,6912,NT_CC_Col,66.785126,135.654,20,0,-1.0000
256,2560,6912,NT_CC_Row,65.557755,138.194,20,0,-1.0000
256,2560,6912,NT_RR_Col,315.871368,28.682,21,0,0.9524
256,2560,6912,NT_RR_Row,315.577942,28.708,21,0,0.9524
256,2560,6912,TN_CC_Col,315.577942,28.708,21,0,0.9524
256,2560,6912,TN_CC_Row,315.977142,28.672,21,0,0.9524
256,2560,6912,TN_RR_Col,66.875580,135.471,20,0,-1.0000
256,2560,6912,TN_RR_Row,65.558258,138.193,20,0,-1.0000
256,2560,6912,TT_CR_Col,315.472473,28.718,21,0,0.9524
256,2560,6912,TT_CR_Row,315.613159,28.705,21,0,0.9524
256,2560,6912,TT_RC_Col,66.786705,135.651,20,0,-1.0000
256,2560,6912,TT_RC_Row,65.530945,138.251,20,0,-1.0000
256,3840,2560,NN_CR_Col,79.254776,63.506,64,0,0.3571
256,3840,2560,NN_CR_Row,79.256111,63.505,64,0,0.3571
256,3840,2560,NN_RC_Col,245.568146,20.496,21,0,0.7143
256,3840,2560,NN_RC_Row,245.529800,20.499,21,0,0.7143
256,3840,2560,NT_CC_Col,79.330734,63.445,64,0,0.3571
256,3840,2560,NT_CC_Row,79.217529,63.536,64,0,0.3571
256,3840,2560,NT_RR_Col,245.185318,20.528,21,0,0.7143
256,3840,2560,NT_RR_Row,245.542603,20.498,21,0,0.7143
256,3840,2560,TN_CC_Col,245.759979,20.480,21,0,0.7143
256,3840,2560,TN_CC_Row,245.555374,20.497,21,0,0.7143
256,3840,2560,TN_RR_Col,79.289413,63.478,64,0,0.3571
256,3840,2560,TN_RR_Row,79.256111,63.505,64,0,0.3571
256,3840,2560,TT_CR_Col,245.593704,20.494,21,0,0.7143
256,3840,2560,TT_CR_Row,245.529800,20.499,21,0,0.7143
256,3840,2560,TT_RC_Col,79.289413,63.478,64,0,0.3571
256,3840,2560,TT_RC_Row,79.256111,63.505,64,0,0.3571
256,13824,2560,NN_CR_Col,96.978409,186.839,64,0,1.2857
256,13824,2560,NN_CR_Row,100.518547,180.259,64,0,1.2857
256,13824,2560,NN_RC_Col,315.865509,57.364,21,0,2.5714
256,13824,2560,NN_RC_Row,323.943176,55.934,21,0,2.5714
256,13824,2560,NT_CC_Col,101.573997,178.386,64,0,1.2857
256,13824,2560,NT_CC_Row,100.512611,180.270,64,0,1.2857
256,13824,2560,NT_RR_Col,315.894897,57.359,21,0,2.5714
256,13824,2560,NT_RR_Row,324.351379,55.863,21,0,2.5714
256,13824,2560,TN_CC_Col,315.583832,57.415,21,0,2.5714
256,13824,2560,TN_CC_Row,323.727081,55.971,21,0,2.5714
256,13824,2560,TN_RR_Col,101.671265,178.215,64,0,1.2857
256,13824,2560,TN_RR_Row,100.476334,180.335,64,0,1.2857
256,13824,2560,TT_CR_Col,315.583832,57.415,21,0,2.5714
256,13824,2560,TT_CR_Row,323.906097,55.940,21,0,2.5714
256,13824,2560,TT_RC_Col,100.554840,180.194,64,0,1.2857
256,13824,2560,TT_RC_Row,101.673706,178.211,64,0,1.2857
1024,2560,2560,NN_CR_Col,110.999573,120.917,64,0,0.9524
1024,2560,2560,NN_CR_Row,111.003487,120.913,64,0,0.9524
1024,2560,2560,NN_RC_Col,344.303406,38.982,21,0,1.9048
1024,2560,2560,NN_RC_Row,344.237488,38.990,21,0,1.9048
1024,2560,2560,NT_CC_Col,111.013290,120.902,64,0,0.9524
1024,2560,2560,NT_CC_Row,111.018181,120.897,64,0,0.9524
1024,2560,2560,NT_RR_Col,344.690125,38.939,21,0,1.9048
1024,2560,2560,NT_RR_Row,344.652344,38.943,21,0,1.9048
1024,2560,2560,TN_CC_Col,344.190399,38.995,21,0,1.9048
1024,2560,2560,TN_CC_Row,344.293976,38.983,21,0,1.9048
1024,2560,2560,TN_RR_Col,111.005455,120.911,64,0,0.9524
1024,2560,2560,TN_RR_Row,111.021118,120.894,64,0,0.9524
1024,2560,2560,TT_CR_Col,344.293976,38.983,21,0,1.9048
1024,2560,2560,TT_CR_Row,344.312805,38.981,21,0,1.9048
1024,2560,2560,TT_RC_Col,111.012306,120.903,64,0,0.9524
1024,2560,2560,TT_RC_Row,111.062271,120.849,64,0,0.9524
1024,2560,6912,NN_CR_Col,114.168304,317.415,64,0,0.9524
1024,2560,6912,NN_CR_Row,114.072090,317.683,64,0,0.9524
1024,2560,6912,NN_RC_Col,410.927734,88.188,21,0,1.9048
1024,2560,6912,NN_RC_Row,410.575195,88.263,21,0,1.9048
1024,2560,6912,NT_CC_Col,115.438377,313.923,64,0,0.9524
1024,2560,6912,NT_CC_Row,112.383110,322.458,64,0,0.9524
1024,2560,6912,NT_RR_Col,411.216248,88.126,21,0,1.9048
1024,2560,6912,NT_RR_Row,411.196320,88.130,21,0,1.9048
1024,2560,6912,TN_CC_Col,409.437103,88.509,21,0,1.9048
1024,2560,6912,TN_CC_Row,411.121704,88.146,21,0,1.9048
1024,2560,6912,TN_RR_Col,114.145294,317.479,64,0,0.9524
1024,2560,6912,TN_RR_Row,114.123817,317.539,64,0,0.9524
1024,2560,6912,TT_CR_Col,411.206238,88.128,21,0,1.9048
1024,2560,6912,TT_CR_Row,411.186340,88.132,21,0,1.9048
1024,2560,6912,TT_RC_Col,115.488617,313.787,64,0,0.9524
1024,2560,6912,TT_RC_Row,115.430923,313.943,64,0,0.9524
1024,3840,2560,NN_CR_Col,112.933617,178.270,64,0,1.4286
1024,3840,2560,NN_CR_Row,112.919418,178.292,64,0,1.4286
1024,3840,2560,NN_RC_Col,351.059601,57.348,21,0,2.8571
1024,3840,2560,NN_RC_Row,351.079163,57.345,21,0,2.8571
1024,3840,2560,NT_CC_Col,112.939690,178.260,64,0,1.4286
1024,3840,2560,NT_CC_Row,112.903885,178.317,64,0,1.4286
1024,3840,2560,NT_RR_Col,351.033478,57.353,21,0,2.8571
1024,3840,2560,NT_RR_Row,351.046509,57.350,21,0,2.8571
1024,3840,2560,TN_CC_Col,350.929047,57.370,21,0,2.8571
1024,3840,2560,TN_CC_Row,351.033478,57.353,21,0,2.8571
1024,3840,2560,TN_RR_Col,112.937660,178.263,64,0,1.4286
1024,3840,2560,TN_RR_Row,111.652924,180.315,64,0,1.4286
1024,3840,2560,TT_CR_Col,350.994324,57.359,21,0,2.8571
1024,3840,2560,TT_CR_Row,351.026947,57.354,21,0,2.8571
1024,3840,2560,TT_RC_Col,112.726524,178.597,64,0,1.4286
1024,3840,2560,TT_RC_Row,112.934288,178.269,64,0,1.4286
1024,13824,2560,NN_CR_Col,113.951180,636.041,64,0,5.1429
1024,13824,2560,NN_CR_Row,113.536674,638.363,64,0,5.1429
1024,13824,2560,NN_RC_Col,354.080658,204.692,21,0,10.2857
1024,13824,2560,NN_RC_Row,349.528931,207.358,21,0,10.2857
1024,13824,2560,NT_CC_Col,113.954437,636.022,64,0,5.1429
1024,13824,2560,NT_CC_Row,113.539146,638.349,64,0,5.1429
1024,13824,2560,NT_RR_Col,356.062286,203.553,21,0,10.2857
1024,13824,2560,NT_RR_Row,349.273804,207.509,21,0,10.2857
1024,13824,2560,TN_CC_Col,355.877686,203.659,21,0,10.2857
1024,13824,2560,TN_CC_Row,348.505280,207.967,21,0,10.2857
1024,13824,2560,TN_RR_Col,111.348083,650.910,64,0,5.1429
1024,13824,2560,TN_RR_Row,113.534401,638.375,64,0,5.1429
1024,13824,2560,TT_CR_Col,346.034729,209.452,21,0,10.2857
1024,13824,2560,TT_CR_Row,349.421082,207.422,21,0,10.2857
1024,13824,2560,TT_RC_Col,113.936089,636.125,64,0,5.1429
1024,13824,2560,TT_RC_Row,113.463867,638.772,64,0,5.1429
